index,falha
607,peca1
8131,peca1
32248,peca1
24998,peca1
24900,peca1
3413,peca1
29651,peca1
19723,peca1
3132,peca1
4653,peca1
23580,peca1
6530,peca1
31974,peca1
12011,peca1
33257,peca1
34691,peca1
13137,peca1
26741,peca1
21033,peca1
3183,peca1
33176,peca1
21019,peca1
30608,peca1
14466,peca1
30534,peca1
10402,peca1
6084,peca1
9705,peca1
13749,peca1
593,peca1
25870,peca1
29670,peca1
14526,peca1
12933,peca1
625,peca1
8945,peca1
17578,peca1
5707,peca1
7519,peca1
35463,peca1
11866,peca1
637,peca1
23977,peca1
10306,peca1
680,peca1
27844,peca1
34055,peca1
28050,peca1
11076,peca1
4880,peca1
24347,peca1
2664,peca1
14025,peca1
4347,peca1
1904,peca1
26040,peca1
202,peca1
6901,peca1
30598,peca1
2751,peca1
20302,peca1
16621,peca1
4549,peca1
1365,peca1
19368,peca1
7603,peca1
14948,peca1
7898,peca1
25257,peca1
34222,peca1
19583,peca1
4369,peca1
26680,peca1
9469,peca1
23857,peca1
24233,peca1
13007,peca1
24553,peca1
2106,peca1
27799,peca1
31740,peca1
13648,peca1
14754,peca1
16389,peca1
2271,peca1
35051,peca1
18535,peca1
28395,peca1
25962,peca1
21606,peca1
6086,peca1
33724,peca1
36419,peca1
11141,peca1
7433,peca1
18835,peca1
18676,peca1
12689,peca1
28179,peca1
12808,peca1
32009,peca1
23072,peca1
15839,peca1
10954,peca1
20295,peca1
18012,peca1
2435,peca1
15221,peca1
33851,peca1
3176,peca1
6618,peca1
33022,peca1
2221,peca1
32420,peca1
31055,peca1
25824,peca1
29547,peca1
11133,peca1
11683,peca1
6362,peca1
6206,peca1
25748,peca1
13928,peca1
15349,peca1
5279,peca1
7029,peca1
6771,peca1
32755,peca1
29826,peca1
20314,peca1
31973,peca1
5367,peca1
31627,peca1
8850,peca1
13349,peca1
35344,peca1
31894,peca1
20823,peca1
24567,peca1
6724,peca1
22691,peca1
29419,peca1
12001,peca1
24467,peca1
5689,peca1
6423,peca1
2819,peca1
27929,peca1
21740,peca1
32500,peca1
13331,peca1
16027,peca1
36257,peca1
14475,peca1
34643,peca1
25319,peca1
29330,peca1
29653,peca1
13407,peca1
30934,peca1
8196,peca1
26465,peca1
30316,peca1
5890,peca1
796,peca1
778,peca1
15924,peca1
15486,peca1
34583,peca1
27673,peca1
33782,peca1
35878,peca1
12677,peca1
32925,peca1
20652,peca1
4758,peca1
11729,peca1
30329,peca1
28948,peca1
4252,peca1
12029,peca1
22320,peca1
26922,peca1
30521,peca1
4972,peca1
14552,peca1
19600,peca1
8167,peca1
20479,peca1
11492,peca1
10074,peca1
26517,peca1
936,peca1
5905,peca1
11953,peca1
213,peca1
35579,peca1
32685,peca1
28057,peca1
21236,peca1
31913,peca1
18437,peca1
22100,peca1
24109,peca1
24263,peca1
20697,peca1
34357,peca1
2838,peca1
29369,peca1
15166,peca1
22824,peca1
29851,peca1
27417,peca1
13679,peca1
3935,peca1
34266,peca1
6600,peca1
12301,peca1
35798,peca1
36471,peca1
10964,peca1
11704,peca1
8537,peca1
3316,peca1
6601,peca1
14419,peca1
10388,peca1
33054,peca1
23353,peca1
2868,peca1
13367,peca1
3118,peca1
10372,peca1
30290,peca1
33043,peca1
17618,peca1
27078,peca1
2051,peca1
6988,peca1
34112,peca1
16198,peca1
2634,peca1
24762,peca1
25633,peca1
26666,peca1
26288,peca1
11784,peca1
6609,peca1
32490,peca1
28696,peca1
26241,peca1
16810,peca1
23026,peca1
34767,peca1
19080,peca1
934,peca1
31952,peca1
29151,peca1
25946,peca1
31932,peca1
8409,peca1
7946,peca1
4509,peca1
28644,peca1
9687,peca1
20891,peca1
12208,peca1
26836,peca1
7782,peca1
17666,peca1
18202,peca1
31441,peca1
17520,peca1
22963,peca1
4628,peca1
28351,peca1
8615,peca1
1645,peca1
22879,peca1
14278,peca1
584,peca1
14577,peca1
22417,peca1
20914,peca1
20168,peca1
18302,peca1
6046,peca1
14778,peca1
29343,peca1
28356,peca1
19297,peca1
6445,peca1
4034,peca1
32078,peca1
3357,peca1
28335,peca1
28687,peca1
31826,peca1
21242,peca1
27285,peca1
9985,peca1
4219,peca1
10435,peca1
33836,peca1
3179,peca1
17693,peca1
33991,peca1
29345,peca1
5058,peca1
2412,peca1
5030,peca1
3380,peca1
2599,peca1
23186,peca1
26231,peca1
14056,peca1
20821,peca1
29520,peca1
9052,peca1
8638,peca1
16232,peca1
22108,peca1
30777,peca1
25392,peca1
31157,peca1
1553,peca1
32618,peca1
22463,peca1
12636,peca1
31665,peca1
7148,peca1
917,peca1
3490,peca1
20960,peca1
27277,peca1
21988,peca1
16264,peca1
31606,peca1
8183,peca1
15287,peca1
35314,peca1
36294,peca1
15208,peca1
10432,peca1
30375,peca1
24212,peca1
32440,peca1
23269,peca1
6644,peca1
33966,peca1
28670,peca1
29394,peca1
17274,peca1
5419,peca1
19625,peca1
4980,peca1
10529,peca1
1086,peca1
15934,peca1
34659,peca1
10861,peca1
16818,peca1
22194,peca1
34599,peca1
13368,peca1
24050,peca1
8222,peca1
2216,peca1
28803,peca1
4838,peca1
24767,peca1
19786,peca1
24616,peca1
13779,peca1
28334,peca1
26569,peca1
35930,peca1
32046,peca1
8144,peca1
32388,peca1
29740,peca1
21372,peca1
34716,peca1
9796,peca1
162,peca1
22954,peca1
472,peca1
16354,peca1
15000,peca1
22901,peca1
29049,peca1
27928,peca1
6788,peca1
1321,peca1
29757,peca1
21144,peca1
6041,peca1
18180,peca1
5816,peca1
1380,peca1
33605,peca1
2009,peca1
22080,peca1
24331,peca1
35754,peca1
10783,peca1
27763,peca1
20485,peca1
14713,peca1
30817,peca1
14132,peca1
17987,peca1
2154,peca1
7648,peca1
1177,peca1
4558,peca1
30597,peca1
4048,peca1
10284,peca1
29944,peca1
34793,peca1
3311,peca1
32294,peca1
18644,peca1
14127,peca1
28859,peca1
3714,peca1
10184,peca1
13636,peca1
3440,peca1
34761,peca1
15765,peca1
19769,peca1
23411,peca1
29938,peca1
34280,peca1
6074,peca1
7592,peca1
32703,peca1
21453,peca1
1733,peca1
29387,peca1
2315,peca1
6604,peca1
6481,peca1
8793,peca1
6750,peca1
22381,peca1
29843,peca1
1683,peca1
31215,peca1
30060,peca1
11622,peca1
27033,peca1
31749,peca1
21744,peca1
1362,peca1
27648,peca1
23774,peca1
17180,peca1
9434,peca1
3321,peca1
2844,peca1
18229,peca1
8911,peca1
28296,peca1
20793,peca1
15704,peca1
6398,peca1
21575,peca1
34857,peca1
23137,peca1
36454,peca1
18874,peca1
22567,peca1
5404,peca1
5376,peca1
30516,peca1
26412,peca1
23119,peca1
10745,peca1
4942,peca1
36519,peca1
4651,peca1
28840,peca1
13155,peca1
26691,peca1
30555,peca1
33390,peca1
23601,peca1
13207,peca1
18870,peca1
28848,peca1
14294,peca1
19149,peca1
13443,peca1
13654,peca1
5529,peca1
6971,peca1
18674,peca1
10176,peca1
16168,peca1
6324,peca1
18047,peca1
21303,peca1
14328,peca1
1002,peca1
7581,peca1
34443,peca1
33482,peca1
12448,peca1
34806,peca1
5009,peca1
13345,peca1
23389,peca1
22026,peca1
17695,peca1
11270,peca1
1788,peca1
21615,peca1
15677,peca1
1603,peca1
9230,peca1
13547,peca1
6134,peca1
32788,peca1
5262,peca1
8894,peca1
30721,peca1
30742,peca1
11512,peca1
27608,peca1
31111,peca1
1992,peca1
14418,peca1
33833,peca1
33072,peca1
18096,peca1
31729,peca1
19346,peca1
21816,peca1
12868,peca1
26257,peca1
28928,peca1
6799,peca1
19212,peca1
1524,peca1
11254,peca1
6862,peca1
28784,peca1
18322,peca1
33616,peca1
28099,peca1
36540,peca1
14191,peca1
12427,peca1
11585,peca1
30793,peca1
29644,peca1
29885,peca1
11088,peca1
28434,peca1
26389,peca1
29896,peca1
19864,peca1
13574,peca1
35460,peca1
26767,peca1
9315,peca1
6054,peca1
11280,peca1
31951,peca1
35959,peca1
28522,peca1
6215,peca1
35437,peca1
2554,peca1
9670,peca1
24401,peca1
1826,peca1
8604,peca1
1114,peca1
25443,peca1
36573,peca1
23800,peca1
11941,peca1
24946,peca1
33457,peca1
30859,peca1
11807,peca1
16708,peca1
26012,peca1
4654,peca1
22998,peca1
5003,peca1
25891,peca1
17853,peca1
14024,peca1
371,peca1
2122,peca1
2178,peca1
33333,peca1
17737,peca1
8311,peca1
29110,peca1
141,peca1
6918,peca1
8080,peca1
3432,peca1
30032,peca1
24346,peca1
35909,peca1
22172,peca1
3707,peca1
9518,peca1
25945,peca1
35473,peca1
13176,peca1
24244,peca1
21912,peca1
33641,peca1
11912,peca1
29754,peca1
28359,peca1
17383,peca1
15683,peca1
26806,peca1
14160,peca1
24026,peca1
4313,peca1
25483,peca1
16585,peca1
7344,peca1
7207,peca1
3818,peca1
4452,peca1
14763,peca1
35948,peca1
16735,peca1
24836,peca1
35879,peca1
9909,peca1
8216,peca1
26009,peca1
33249,peca1
15905,peca1
24526,peca1
9466,peca1
29581,peca1
28887,peca1
25930,peca1
23531,peca1
16709,peca1
23506,peca1
8042,peca1
33164,peca1
26461,peca1
14903,peca1
22402,peca1
28073,peca1
28777,peca1
12341,peca1
608,peca1
23697,peca1
15783,peca1
3511,peca1
3300,peca1
15709,peca1
26038,peca1
22890,peca1
242,peca1
11925,peca1
2125,peca1
19184,peca1
16443,peca1
14318,peca1
33739,peca1
13680,peca1
4394,peca1
8621,peca1
32523,peca1
17308,peca1
10981,peca1
5596,peca1
36377,peca1
6685,peca1
26723,peca1
4749,peca1
34704,peca1
29681,peca1
17336,peca1
34600,peca1
18502,peca1
30030,peca1
23799,peca1
8128,peca1
22662,peca1
1938,peca1
16069,peca1
12642,peca1
757,peca1
19424,peca1
8825,peca1
34702,peca1
33273,peca1
6953,peca1
8795,peca1
17060,peca1
11806,peca1
8187,peca1
11258,peca1
9417,peca1
10124,peca1
33998,peca1
17926,peca1
11317,peca1
15651,peca1
3374,peca1
25102,peca1
22093,peca1
12138,peca1
11861,peca1
30876,peca1
35584,peca1
23075,peca1
17021,peca1
1975,peca1
8007,peca1
20547,peca1
33922,peca1
16013,peca1
28746,peca1
30164,peca1
8610,peca1
28282,peca1
22017,peca1
35763,peca1
25695,peca1
10352,peca1
15269,peca1
27368,peca1
26459,peca1
23212,peca1
16059,peca1
10921,peca1
18084,peca1
9699,peca1
12900,peca1
34765,peca1
767,peca1
267,peca1
22757,peca1
9528,peca1
6500,peca1
35544,peca1
7773,peca1
8729,peca1
1526,peca1
8139,peca1
36150,peca1
23833,peca1
13613,peca1
33170,peca1
2052,peca1
8497,peca1
6278,peca1
12844,peca1
12530,peca1
10371,peca1
28277,peca1
14772,peca1
16976,peca1
13212,peca1
17682,peca1
17937,peca1
326,peca1
5256,peca1
6220,peca1
19002,peca1
7176,peca1
31283,peca1
17879,peca1
17279,peca1
32878,peca1
21557,peca1
23537,peca1
26341,peca1
3615,peca1
22503,peca1
12945,peca1
2802,peca1
2955,peca1
21240,peca1
6651,peca1
6831,peca1
11206,peca1
19990,peca1
29909,peca1
9555,peca1
6721,peca1
10513,peca1
21558,peca1
13743,peca1
6265,peca1
11239,peca1
7085,peca1
20022,peca1
5347,peca1
36484,peca1
21889,peca1
10946,peca1
1943,peca1
34835,peca1
2073,peca1
16576,peca1
15115,peca1
20888,peca1
5226,peca1
36137,peca1
26913,peca1
2581,peca1
20194,peca1
1577,peca1
24591,peca1
27197,peca1
23632,peca1
31210,peca1
31916,peca1
30214,peca1
28861,peca1
35622,peca1
176,peca1
28814,peca1
5569,peca1
19462,peca1
21338,peca1
29056,peca1
22267,peca1
11058,peca1
10156,peca1
29163,peca1
12187,peca1
33545,peca1
36386,peca1
4699,peca1
6486,peca1
14630,peca1
13391,peca1
35531,peca1
16651,peca1
13324,peca1
28633,peca1
26202,peca1
21498,peca1
17385,peca1
35640,peca1
12433,peca1
9709,peca1
1630,peca1
24790,peca1
19759,peca1
19509,peca1
27646,peca1
4577,peca1
34958,peca1
22390,peca1
13817,peca1
642,peca1
35327,peca1
29352,peca1
23035,peca1
36441,peca1
11707,peca1
32836,peca1
10997,peca1
12192,peca1
36614,peca1
31437,peca1
1374,peca1
36597,peca1
27738,peca1
9492,peca1
6492,peca1
35511,peca1
26383,peca1
33980,peca1
21203,peca1
28106,peca1
19098,peca1
19129,peca1
27612,peca1
4796,peca1
22867,peca1
13401,peca1
6520,peca1
24411,peca1
13944,peca1
7314,peca1
22958,peca1
17437,peca1
16411,peca1
29491,peca1
23270,peca1
29684,peca1
31556,peca1
27426,peca1
5515,peca1
17262,peca1
5953,peca1
36042,peca1
16623,peca1
26997,peca1
21471,peca1
4469,peca1
14928,peca1
4176,peca1
517,peca1
24443,peca1
16619,peca1
23434,peca1
16345,peca1
19548,peca1
17469,peca1
28447,peca1
9057,peca1
4150,peca1
4035,peca1
27302,peca1
7811,peca1
7843,peca1
20477,peca1
2969,peca1
2612,peca1
30111,peca1
9428,peca1
5440,peca1
24242,peca1
26755,peca1
35427,peca1
9812,peca1
25345,peca1
27582,peca1
26994,peca1
35248,peca1
17667,peca1
33191,peca1
21833,peca1
27015,peca1
26490,peca1
22478,peca1
25270,peca1
30010,peca1
33375,peca1
25205,peca1
34344,peca1
29423,peca1
24566,peca1
21043,peca1
16820,peca1
31224,peca1
33423,peca1
17633,peca1
5295,peca1
14440,peca1
8280,peca1
27402,peca1
22786,peca1
27887,peca1
3031,peca1
33840,peca1
23942,peca1
9731,peca1
19032,peca1
31131,peca1
25840,peca1
12813,peca1
428,peca1
31910,peca1
21953,peca1
5862,peca1
6123,peca1
15170,peca1
5521,peca1
17938,peca1
18104,peca1
36542,peca1
7254,peca1
34669,peca1
17154,peca1
30167,peca1
30844,peca1
28484,peca1
14176,peca1
25760,peca1
9450,peca1
32516,peca1
11719,peca1
22702,peca1
14497,peca1
35933,peca1
20551,peca1
4998,peca1
1562,peca1
15778,peca1
32299,peca1
13592,peca1
14139,peca1
11776,peca1
2528,peca1
19991,peca1
14690,peca1
34395,peca1
16970,peca1
3990,peca1
16915,peca1
17611,peca1
2177,peca1
13268,peca1
6769,peca1
26344,peca1
18475,peca1
11003,peca1
21162,peca1
5981,peca1
22615,peca1
496,peca1
820,peca1
29429,peca1
11791,peca1
6243,peca1
1990,peca1
18683,peca1
15873,peca1
1397,peca1
1729,peca1
14620,peca1
29422,peca1
27215,peca1
5277,peca1
24162,peca1
33172,peca1
20629,peca1
34924,peca1
4170,peca1
9533,peca1
22480,peca1
30005,peca1
11392,peca1
7376,peca1
8993,peca1
19370,peca1
20049,peca1
11231,peca1
6238,peca1
36055,peca1
26355,peca1
14134,peca1
6577,peca1
1012,peca1
17690,peca1
28790,peca1
723,peca1
9772,peca1
31768,peca1
11284,peca1
14062,peca1
36388,peca1
27073,peca1
2784,peca1
15530,peca1
9381,peca1
2336,peca1
32946,peca1
4865,peca1
11032,peca1
14339,peca1
26543,peca1
30505,peca1
15784,peca1
10395,peca1
13965,peca1
961,peca1
1722,peca1
27046,peca1
29859,peca1
11043,peca1
30045,peca1
16066,peca1
35656,peca1
20445,peca1
20847,peca1
21831,peca1
26073,peca1
11888,peca1
26343,peca1
22995,peca1
27060,peca1
3726,peca1
25320,peca1
786,peca1
11373,peca1
21049,peca1
8523,peca1
22778,peca1
25952,peca1
17442,peca1
34777,peca1
4427,peca1
11372,peca1
7623,peca1
5144,peca1
12033,peca1
11763,peca1
14421,peca1
23229,peca1
2227,peca1
17264,peca1
3830,peca1
1233,peca1
31429,peca1
35501,peca1
19576,peca1
980,peca1
4961,peca1
30401,peca1
1231,peca1
32566,peca1
35380,peca1
11227,peca1
13512,peca1
5851,peca1
8620,peca1
444,peca1
671,peca1
24511,peca1
5680,peca1
5719,peca1
26078,peca1
34813,peca1
21013,peca1
27514,peca1
21962,peca1
16250,peca1
28849,peca1
14053,peca1
16424,peca1
25446,peca1
3289,peca1
3800,peca1
28943,peca1
32361,peca1
1406,peca1
23621,peca1
24074,peca1
35653,peca1
12431,peca1
25322,peca1
6965,peca1
19016,peca1
36126,peca1
24826,peca1
3820,peca1
8938,peca1
35713,peca1
21668,peca1
27984,peca1
23888,peca1
12737,peca1
1835,peca1
23778,peca1
15457,peca1
31190,peca1
33646,peca1
31524,peca1
9967,peca1
27912,peca1
5267,peca1
27818,peca1
3844,peca1
12879,peca1
12675,peca1
21811,peca1
21692,peca1
9236,peca1
34696,peca1
32648,peca1
21643,peca1
26881,peca1
26515,peca1
2615,peca1
12745,peca1
34403,peca1
33625,peca1
15593,peca1
14595,peca1
19901,peca1
20571,peca1
30591,peca1
13280,peca1
1843,peca1
35283,peca1
25135,peca1
26228,peca1
899,peca1
19512,peca1
18793,peca1
19404,peca1
29697,peca1
6691,peca1
28199,peca1
20564,peca1
11253,peca1
730,peca1
2280,peca1
4331,peca1
25515,peca1
17550,peca1
30877,peca1
35455,peca1
11777,peca1
6015,peca1
8192,peca1
36384,peca1
35377,peca1
6336,peca1
28043,peca1
30677,peca1
29478,peca1
3251,peca1
16459,peca1
24954,peca1
29568,peca1
3959,peca1
19629,peca1
28171,peca1
28091,peca1
29928,peca1
35722,peca1
17669,peca1
21732,peca1
33789,peca1
6025,peca1
23260,peca1
21852,peca1
28104,peca1
12241,peca1
18834,peca1
17896,peca1
1839,peca1
31601,peca1
5331,peca1
13697,peca1
5775,peca1
11647,peca1
19377,peca1
36008,peca1
1150,peca1
16048,peca1
15089,peca1
12163,peca1
4766,peca1
20954,peca1
28309,peca1
23838,peca1
29331,peca1
22297,peca1
2418,peca1
29133,peca1
13126,peca1
9148,peca1
11658,peca1
23954,peca1
18660,peca1
23331,peca1
16853,peca1
36240,peca1
365,peca1
23860,peca1
14743,peca1
30626,peca1
30577,peca1
7692,peca1
1191,peca1
19602,peca1
11203,peca1
13351,peca1
2470,peca1
25528,peca1
1700,peca1
14211,peca1
29315,peca1
22138,peca1
17367,peca1
28125,peca1
12128,peca1
9080,peca1
17758,peca1
32108,peca1
7132,peca1
24651,peca1
23459,peca1
10364,peca1
11895,peca1
14217,peca1
24520,peca1
3933,peca1
27690,peca1
27603,peca1
8019,peca1
20242,peca1
17748,peca1
8685,peca1
30077,peca1
35971,peca1
31558,peca1
20051,peca1
14674,peca1
12454,peca1
32821,peca1
14335,peca1
12396,peca1
9721,peca1
21346,peca1
28411,peca1
17792,peca1
10990,peca1
27886,peca1
13132,peca1
4389,peca1
13716,peca1
4211,peca1
8258,peca1
22277,peca1
12651,peca1
29943,peca1
26302,peca1
1827,peca1
35624,peca1
7262,peca1
21664,peca1
6773,peca1
25803,peca1
3832,peca1
2896,peca1
16934,peca1
34993,peca1
17962,peca1
8044,peca1
7588,peca1
12330,peca1
11928,peca1
18280,peca1
16717,peca1
19913,peca1
35636,peca1
7100,peca1
27092,peca1
34423,peca1
36562,peca1
26740,peca1
12258,peca1
7384,peca1
8995,peca1
29930,peca1
27460,peca1
13459,peca1
33293,peca1
31122,peca1
30014,peca1
33726,peca1
28754,peca1
14409,peca1
35529,peca1
4727,peca1
5339,peca1
32369,peca1
31581,peca1
25186,peca1
19867,peca1
26748,peca1
24041,peca1
9997,peca1
10649,peca1
5578,peca1
17710,peca1
3447,peca1
27457,peca1
3363,peca1
23946,peca1
15949,peca1
9878,peca1
27450,peca1
31311,peca1
4120,peca1
14241,peca1
15941,peca1
5073,peca1
4660,peca1
6436,peca1
31960,peca1
1309,peca1
17418,peca1
8367,peca1
17508,peca1
17822,peca1
5845,peca1
10907,peca1
35634,peca1
36243,peca1
19446,peca1
3218,peca1
26286,peca1
5545,peca1
26682,peca1
35735,peca1
10643,peca1
31375,peca1
29067,peca1
599,peca1
36626,peca1
7853,peca1
21580,peca1
29549,peca1
32134,peca1
27291,peca1
24642,peca1
22645,peca1
20762,peca1
30851,peca1
13313,peca1
12914,peca1
25206,peca1
25932,peca1
14647,peca1
18936,peca1
15299,peca1
4391,peca1
34737,peca1
18652,peca1
10516,peca1
23231,peca1
30365,peca1
9207,peca1
18557,peca1
17354,peca1
22500,peca1
14593,peca1
3660,peca1
18605,peca1
25063,peca1
34090,peca1
35310,peca1
23713,peca1
68,peca1
11407,peca1
7462,peca1
15902,peca1
6919,peca1
29407,peca1
23943,peca1
14438,peca1
16638,peca1
10472,peca1
24193,peca1
8132,peca1
25447,peca1
30780,peca1
23201,peca1
5989,peca1
24230,peca1
13365,peca1
9711,peca1
7908,peca1
14189,peca1
27331,peca1
24699,peca1
7972,peca1
9377,peca1
34892,peca1
15801,peca1
10019,peca1
9424,peca1
23170,peca1
11543,peca1
35897,peca1
32662,peca1
9394,peca1
25538,peca1
8365,peca1
18230,peca1
1533,peca1
14559,peca1
28532,peca1
35707,peca1
4317,peca1
16890,peca1
11273,peca1
19488,peca1
21549,peca1
15641,peca1
1200,peca1
15650,peca1
29746,peca1
6091,peca1
34541,peca1
16474,peca1
12316,peca1
24609,peca1
30605,peca1
34030,peca1
3695,peca1
3616,peca1
19676,peca1
27930,peca1
13617,peca1
13088,peca1
14936,peca1
18111,peca1
14462,peca1
263,peca1
24412,peca1
31781,peca1
33299,peca1
5089,peca1
5414,peca1
20110,peca1
27724,peca1
35987,peca1
26592,peca1
20799,peca1
10287,peca1
35123,peca1
18281,peca1
36370,peca1
30747,peca1
26081,peca1
15330,peca1
36278,peca1
8453,peca1
18565,peca1
18228,peca1
23655,peca1
12260,peca1
3978,peca1
5281,peca1
20848,peca1
28724,peca1
33189,peca1
30133,peca1
7041,peca1
13441,peca1
11656,peca1
35120,peca1
24697,peca1
15466,peca1
10198,peca1
8289,peca1
13269,peca1
28147,peca1
26402,peca1
36119,peca1
17529,peca1
20845,peca1
1147,peca1
21122,peca1
11933,peca1
2606,peca1
19840,peca1
35247,peca1
13699,peca1
22495,peca1
9917,peca1
33857,peca1
4263,peca1
13557,peca1
21566,peca1
9768,peca1
16463,peca1
862,peca1
17275,peca1
33550,peca1
17736,peca1
16441,peca1
22897,peca1
23811,peca1
17734,peca1
9542,peca1
20366,peca1
17128,peca1
2069,peca1
35588,peca1
18817,peca1
22935,peca1
13308,peca1
11356,peca1
4724,peca1
25755,peca1
21752,peca1
24600,peca1
12366,peca1
20916,peca1
20646,peca1
7080,peca1
32782,peca1
17411,peca1
24919,peca1
14010,peca1
11106,peca1
10108,peca1
1413,peca1
25183,peca1
16866,peca1
6251,peca1
29291,peca1
15348,peca1
2108,peca1
24523,peca1
28541,peca1
33666,peca1
655,peca1
12109,peca1
35091,peca1
1896,peca1
27292,peca1
4038,peca1
20035,peca1
8376,peca1
21128,peca1
19208,peca1
14221,peca1
27628,peca1
15155,peca1
9283,peca1
28145,peca1
16191,peca1
12934,peca1
19239,peca1
2753,peca1
6830,peca1
25014,peca1
15131,peca1
2101,peca1
22773,peca1
30356,peca1
16261,peca1
27684,peca1
23078,peca1
29278,peca1
11040,peca1
2713,peca1
33880,peca1
14979,peca1
27607,peca1
22642,peca1
7167,peca1
7507,peca1
21015,peca1
24417,peca1
36342,peca1
9325,peca1
7728,peca1
12984,peca1
7554,peca1
3497,peca1
9076,peca1
2799,peca1
19112,peca1
26184,peca1
9129,peca1
24032,peca1
26686,peca1
27884,peca1
6835,peca1
1446,peca1
8338,peca1
10446,peca1
17152,peca1
2093,peca1
2565,peca1
17234,peca1
26077,peca1
6990,peca1
30574,peca1
26114,peca1
30722,peca1
31229,peca1
25619,peca1
5296,peca1
11103,peca1
6561,peca1
13118,peca1
9346,peca1
1571,peca1
36286,peca1
8739,peca1
8207,peca1
13515,peca1
12961,peca1
25181,peca1
21268,peca1
5928,peca1
17852,peca1
22337,peca1
8251,peca1
29530,peca1
933,peca1
11014,peca1
871,peca1
30595,peca1
26715,peca1
33779,peca1
3867,peca1
22756,peca1
30627,peca1
14384,peca1
35164,peca1
10453,peca1
2607,peca1
26873,peca1
16490,peca1
27378,peca1
6067,peca1
21710,peca1
12719,peca1
31188,peca1
1208,peca1
28167,peca1
21893,peca1
31668,peca1
1583,peca1
13946,peca1
1261,peca1
22058,peca1
2293,peca1
3775,peca1
46,peca1
21411,peca1
18729,peca1
27256,peca1
551,peca1
15128,peca1
33568,peca1
28629,peca1
30341,peca1
3143,peca1
26156,peca1
11950,peca1
2136,peca1
23728,peca1
22643,peca1
26460,peca1
26036,peca1
139,peca1
9387,peca1
11939,peca1
31698,peca1
27735,peca1
26454,peca1
23674,peca1
26966,peca1
18126,peca1
2461,peca1
17629,peca1
27497,peca1
20088,peca1
24693,peca1
5173,peca1
33533,peca1
33073,peca1
34005,peca1
30160,peca1
9888,peca1
13195,peca1
4677,peca1
4590,peca1
15749,peca1
26872,peca1
4978,peca1
33291,peca1
28889,peca1
10716,peca1
34389,peca1
23333,peca1
3236,peca1
28940,peca1
21626,peca1
28153,peca1
24831,peca1
10616,peca1
14377,peca1
59,peca1
6755,peca1
22197,peca1
17777,peca1
16789,peca1
11555,peca1
18220,peca1
17543,peca1
5216,peca1
8334,peca1
3680,peca1
1263,peca1
6931,peca1
2978,peca1
27179,peca1
4982,peca1
2053,peca1
24178,peca1
1883,peca1
16877,peca1
12079,peca1
7926,peca1
6856,peca1
719,peca1
23758,peca1
8455,peca1
8628,peca1
30559,peca1
12619,peca1
382,peca1
4266,peca1
16918,peca1
8919,peca1
1258,peca1
22612,peca1
24264,peca1
5530,peca1
22220,peca1
27384,peca1
1939,peca1
31103,peca1
28580,peca1
7537,peca1
27866,peca1
3970,peca1
36625,peca1
129,peca1
1281,peca1
35911,peca1
12461,peca1
4644,peca1
33680,peca1
27023,peca1
22019,peca1
28892,peca1
237,peca1
24877,peca1
34715,peca1
33037,peca1
14212,peca1
21296,peca1
29726,peca1
31745,peca1
20020,peca1
4,peca1
23083,peca1
15555,peca1
12539,peca1
25948,peca1
3032,peca1
14569,peca1
28684,peca1
33216,peca1
22932,peca1
30293,peca1
30873,peca1
16063,peca1
33807,peca1
23287,peca1
23435,peca1
17146,peca1
33881,peca1
6075,peca1
13913,peca1
15645,peca1
17703,peca1
13146,peca1
3452,peca1
12477,peca1
19709,peca1
1023,peca1
13003,peca1
29269,peca1
15685,peca1
16031,peca1
9342,peca1
1182,peca1
20287,peca1
35073,peca1
11397,peca1
29299,peca1
23932,peca1
5033,peca1
148,peca1
17461,peca1
26704,peca1
29403,peca1
33648,peca1
23464,peca1
15481,peca1
12360,peca1
4370,peca1
2651,peca1
9194,peca1
7448,peca1
19385,peca1
32360,peca1
2129,peca1
6924,peca1
27794,peca1
9901,peca1
8710,peca1
29884,peca1
26197,peca1
22061,peca1
7681,peca1
11560,peca1
14434,peca1
24629,peca1
13248,peca1
393,peca1
3211,peca1
36148,peca1
19841,peca1
7106,peca1
8392,peca1
36041,peca1
13568,peca1
30828,peca1
26320,peca1
25580,peca1
4015,peca1
21636,peca1
21286,peca1
20034,peca1
17499,peca1
30618,peca1
1032,peca1
32236,peca1
10160,peca1
2643,peca1
22562,peca1
21425,peca1
29354,peca1
8023,peca1
34105,peca1
3597,peca1
20360,peca1
28611,peca1
6149,peca1
16839,peca1
14340,peca1
23591,peca1
798,peca1
24678,peca1
26650,peca1
20754,peca1
34678,peca1
7986,peca1
33577,peca1
34677,peca1
10534,peca1
35612,peca1
29940,peca1
17019,peca1
25421,peca1
32792,peca1
23263,peca1
35456,peca1
26665,peca1
13562,peca1
23373,peca1
31507,peca1
2641,peca1
31598,peca1
1808,peca1
13620,peca1
24775,peca1
15904,peca1
26646,peca1
29505,peca1
3281,peca1
33855,peca1
29732,peca1
4747,peca1
20065,peca1
24788,peca1
33775,peca1
6174,peca1
30491,peca1
32645,peca1
6720,peca1
25514,peca1
29877,peca1
4127,peca1
34944,peca1
11235,peca1
5667,peca1
17285,peca1
32848,peca1
1019,peca1
14422,peca1
12709,peca1
11128,peca1
16965,peca1
20895,peca1
2924,peca1
